Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,22.1,Fast,Full Ball,,On Drive,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,22.2,Fast,Full Ball,,Square Drive,1,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,22.6,Fast,Short Ball,,Flick,1,
,Colombo,ODI,Sri Lanka,Wanindu Hasaranga,Right,23.1,Spin,Straight Seam,85,Back Foot Defence,W,LBW
2024-08-04 00:00:00,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,13.4,Spin,Good Length,86,Forward Defence,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,13.5,Spin,Short Ball,86,Pull Shot,4,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,13.6,Spin,Short Ball,,Square Drive,1,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,14.1,Spin,Off Spin,,Off Drive,1,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,14.3,Spin,Full Ball,,Flick,1,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,14.5,Spin,Short Ball,88,Pull Shot,4,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,14.6,Spin,Off Spin,90,Back Foot Defence,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,15.2,Spin,Good Length,,Flick,1,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,15.5,Spin,Full Ball,,Front Foot Defence,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,15.6,Spin,Full Ball,,Straight Drive,1,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,16.1,Spin,Full Ball,,Front Foot Defence,0,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,16.2,Spin,Good Length,,Flick,1,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,16.4,Spin,Full Ball,,On Drive,0,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,16.5,Spin,Full Ball,,Flick,0,
,Colombo,ODI,Sri Lanka,Akila Dananjaya,Right,16.6,Spin,Leg Spin,,Leave,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,19.1,Spin,Full Ball,,Forward Defence,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,19.2,Spin,Leg Spin,,Leave,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,19.3,Spin,Good Length,,Square Drive,0,
,Colombo,ODI,Sri Lanka,Jeffrey Vandersay,Right,19.4,Spin,Leg Spin,83,Front Foot Defence,W,LBW
2024-08-07 00:00:00,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,4.4,Fast,Good Length,137,Front Foot Defence,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,4.5,Fast,Good Length,,Off Drive,4,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,4.6,Fast,Good Length,,Front Foot Defence,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.1,Fast,Good Length,,On Drive,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.2,Fast,Good Length,,Off Drive,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.3,Fast,Full Ball,,Off Drive,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.3999999999999995,Fast,Short Ball,,Off Drive,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.499999999999999,Fast,Short Ball,134,Square Drive,4,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,6.599999999999999,Fast,Full Ball,133,Pull Shot,4,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,7.6,Spin,Good Length,,Front Foot Defence,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,8.4,Fast,Good Length,,Flick,0,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,8.5,Fast,Short Ball,136,Paddle Sweep,4,
,Colombo,ODI,Sri Lanka,Asitha Fernando,Right,8.6,Fast,Good Length,,Flick,0,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,10.1,Spin,Good Length,,Back Foot Defence,0,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,10.2,Spin,Good Length,,Flick,2,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,10.3,Spin,Good Length,,Square Drive,2,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,10.400000000000002,Spin,Good Length,,Forward Defence,0,
,Colombo,ODI,Sri Lanka,Dunith Wellalage,Left,10.500000000000004,Spin,Straight Seam,86,Front Foot Defence,W,LBW
2025-02-09 00:00:00,Cuttack,ODI,England,Craig Overton,Right,16.5,Fast,Good Length,,Off Drive,0,
,Cuttack,ODI,England,Craig Overton,Right,16.6,Fast,Good Length,,Back Foot Defence,0,
,Cuttack,ODI,England,Gus Atkinson,Right,17.4,Fast,Full Ball,135.6,On Drive,0,
,Cuttack,ODI,England,Gus Atkinson,Right,17.5,Fast,Full Ball,139.6,On Drive,4,
,Cuttack,ODI,England,Gus Atkinson,Right,17.6,Fast,Good Length,,Front Foot Defence,0,
,Cuttack,ODI,England,Craig Overton,Right,18.5,Fast,Short Ball,,Square Drive,1,
,Cuttack,ODI,England,Adil Rashid,Right,19.2,Spin,Leg Spin,,Cover Drive,0,
,Cuttack,ODI,England,Adil Rashid,Right,19.3,Spin,Leg Spin,72,Leave,W,Caught
2025-02-12 00:00:00,Ahmedabad,ODI,England,Mark Wood,Right,1.2,Fast,Outswinger,,Flick,0,
,Ahmedabad,ODI,England,Mark Wood,Right,1.3,Fast,Full Ball,,Leave,0,
,Ahmedabad,ODI,England,Mark Wood,Right,1.4,Fast,Full Ball,,Cover Drive,1,
,Ahmedabad,ODI,England,Mark Wood,Right,1.6,Fast,Full Ball,,Leave,0,
,Ahmedabad,ODI,England,Mark Wood,Right,3.1,Fast,Full Ball,,On Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,3.2,Fast,Good Length,,Leave,0,
,Ahmedabad,ODI,England,Mark Wood,Right,3.3,Fast,Full Ball,149,Cover Drive,4,
,Ahmedabad,ODI,England,Mark Wood,Right,3.3999999999999995,Fast,Full Ball,,Off Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,3.499999999999999,Fast,Good Length,,Flick,0,
,Ahmedabad,ODI,England,Mark Wood,Right,3.5999999999999988,Fast,Full Ball,,Flick,0,
,Ahmedabad,ODI,England,Mark Wood,Right,5.1,Fast,Good Length,,Square Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,5.2,Fast,Good Length,,Cover Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,5.3,Fast,Good Length,,Square Drive,1,
,Ahmedabad,ODI,England,Mark Wood,Right,5.5,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,England,Saqib Mahmood,Right,6.1,Fast,Full Ball,,Flick,0,
,Ahmedabad,ODI,England,Saqib Mahmood,Right,6.2,Fast,Full Ball,134.1,Flick,4,
,Ahmedabad,ODI,England,Saqib Mahmood,Right,6.3,Fast,Good Length,139.7,Square Drive,4,
,Ahmedabad,ODI,England,Saqib Mahmood,Right,6.4,Fast,Full Ball,,Flick,0,
,Ahmedabad,ODI,England,Saqib Mahmood,Right,6.5,Fast,Full Ball,,Square Drive,1,
,Ahmedabad,ODI,England,Mark Wood,Right,7.1,Fast,Good Length,,Square Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,7.2,Fast,Short Ball,,Pull Shot,0,
,Ahmedabad,ODI,England,Mark Wood,Right,7.3,Fast,Full Ball,,Straight Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,7.4,Fast,Full Ball,,Off Drive,0,
,Ahmedabad,ODI,England,Mark Wood,Right,7.5,Fast,Full Ball,,Flick,0,
,Ahmedabad,ODI,England,Mark Wood,Right,7.6,Fast,Full Ball,,Flick,0,
,Ahmedabad,ODI,England,Gus Atkinson,Right,9.1,Fast,Good Length,,Off Drive,1,
,Ahmedabad,ODI,England,Joe Root,Right,10.1,Spin,Off Spin,,Flick,1,
,Ahmedabad,ODI,England,Joe Root,Right,10.4,Spin,Off Spin,,Flick,0,
,Ahmedabad,ODI,England,Joe Root,Right,10.5,Spin,Off Spin,85.5,Sweep,4,
,Ahmedabad,ODI,England,Joe Root,Right,10.6,Spin,Off Spin,,Square Drive,4,
,Ahmedabad,ODI,England,Gus Atkinson,Right,11.5,Fast,Good Length,,Square Drive,0,
,Ahmedabad,ODI,England,Gus Atkinson,Right,11.6,Fast,Good Length,,Square Drive,1,
,Ahmedabad,ODI,England,Joe Root,Right,12.1,Spin,Off Spin,85.6,Sweep,4,
,Ahmedabad,ODI,England,Joe Root,Right,12.2,Spin,Off Spin,,Forward Defence,0,
,Ahmedabad,ODI,England,Joe Root,Right,12.3,Spin,Off Spin,,Flick,1,
,Ahmedabad,ODI,England,Joe Root,Right,12.6,Spin,Full Ball,86.3,Cover Drive,4,
,Ahmedabad,ODI,England,Gus Atkinson,Right,13.3,Fast,Good Length,,Flick,1,
,Ahmedabad,ODI,England,Gus Atkinson,Right,13.5,Fast,Good Length,,Flick,1,
,Ahmedabad,ODI,England,Adil Rashid,Right,14.1,Spin,Leg Spin,,Flick,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,14.2,Spin,Leg Spin,,Leave,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,14.3,Spin,Leg Spin,,Flick,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,14.400000000000002,Spin,Leg Spin,,Flick,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,14.500000000000004,Spin,Leg Spin,,On Drive,1,
,Ahmedabad,ODI,England,Liam Livingstone,Right,15.1,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,England,Liam Livingstone,Right,15.3,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,England,Adil Rashid,Right,16.1,Spin,Leg Spin,,Sweep,1,
,Ahmedabad,ODI,England,Adil Rashid,Right,16.3,Spin,Leg Spin,,Sweep,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,16.4,Spin,Leg Spin,,Paddle Sweep,1,
,Ahmedabad,ODI,England,Liam Livingstone,Right,17.1,Fast,Full Ball,,Cover Drive,6,
,Ahmedabad,ODI,England,Liam Livingstone,Right,17.2,Fast,Good Length,86.7,Off Drive,1,
,Ahmedabad,ODI,England,Liam Livingstone,Right,17.6,Fast,Good Length,,Square Drive,1,
,Ahmedabad,ODI,England,Adil Rashid,Right,18.1,Spin,Leg Spin,,Forward Defence,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,18.2,Spin,Leg Spin,,Square Drive,1,
,Ahmedabad,ODI,England,Adil Rashid,Right,18.5,Spin,Leg Spin,,Off Drive,0,
,Ahmedabad,ODI,England,Adil Rashid,Right,18.6,Spin,Leg Spin,71,Forward Defence,W,Caught
2025-02-20 00:00:00,Dubai,ODI,Bangladesh,Taskin Ahmed,Right,9.6,Fast,Good Length,,Front Foot Defence,1,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,10.2,Fast,Bouncer,,Pull Shot,0,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,10.3,Fast,Good Length,,Front Foot Defence,0,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,10.4,Fast,Short Ball,,Back Foot Defence,0,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,10.5,Fast,Short Ball,,Back Foot Defence,0,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,10.6,Fast,Short Ball,,Flick,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,11.3,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,11.4,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,11.5,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,11.6,Spin,Off Spin,,Back Foot Defence,1,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,12.1,Fast,Short Ball,,Front Foot Defence,1,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,12.3,Fast,Slower Ball,,Pull Shot,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,13.1,Spin,Off Spin,,Back Foot Defence,1,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,14.1,Fast,Bouncer,,Pull Shot,1,
,Dubai,ODI,Bangladesh,Tanzim Hasan Sakib,Right,14.6,Fast,Good Length,,Cover Drive,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,15.2,Spin,Good Length,,Flick,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,15.3,Spin,Short Ball,,Pull Shot,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,15.6,Spin,Full Ball,,On Drive,1,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,16.1,Spin,Short Ball,,Flick,0,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,16.2,Spin,Short Ball,,Flick,1,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,16.5,Spin,Leg Spin,,On Drive,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,17.1,Spin,Off Spin,,Flick,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,17.3,Spin,Off Spin,,Cover Drive,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,17.4,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,17.5,Spin,Off Spin,,On Drive,1,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,18.1,Spin,Leg Spin,,Back Foot Defence,0,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,18.2,Spin,Leg Spin,,Front Foot Defence,0,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,18.3,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,18.5,Spin,Googly,,Cover Drive,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,19.1,Spin,Off Spin,,Sweep,0,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,19.2,Spin,Off Spin,,On Drive,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,19.6,Spin,Off Spin,,Forward Defence,2,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,20.3,Spin,Leg Spin,,Cover Drive,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,21.2,Spin,Full Ball,,On Drive,1,
,Dubai,ODI,Bangladesh,Mehidy Hasan Miraz,Right,21.6,Spin,Short Ball,,Flick,4,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,22.2,Spin,Full Ball,,Forward Defence,0,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,22.3,Spin,Leg Spin,,Leave,0,
,Dubai,ODI,Bangladesh,Rishad Hossain,Right,22.4,Spin,Full Ball,89.4,Square Drive,W,Caught
2025-02-23 00:00:00,Dubai,ODI,Pakistan,Naseem Shah,Right,7.1,Fast,Good Length,,Front Foot Defence,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,7.2,Fast,Short Ball,,Paddle Sweep,2,
,Dubai,ODI,Pakistan,Naseem Shah,Right,7.3,Fast,Good Length,,Off Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,7.4,Fast,Good Length,,Off Drive,1,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,8.1,Fast,Inswinger,,Flick,2,
,Dubai,ODI,Pakistan,Naseem Shah,Right,9.1,Fast,Short Ball,,Flick,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,9.2,Fast,Good Length,,Forward Defence,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,9.3,Fast,Good Length,,Flick,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,9.4,Fast,Good Length,,On Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,9.5,Fast,Good Length,,Straight Drive,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,10.1,Fast,Short Ball,,Flick,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,10.2,Fast,Full Ball,,Flick,2,
,Dubai,ODI,Pakistan,Haris Rouf,Right,10.3,Fast,Short Ball,,Pull Shot,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,11.1,Spin,Leg Spin,,Square Drive,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,11.6,Spin,Leg Spin,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,12.1,Fast,Full Ball,,Cover Drive,2,
,Dubai,ODI,Pakistan,Haris Rouf,Right,12.2,Fast,Full Ball,143.3,Cover Drive,4,
,Dubai,ODI,Pakistan,Haris Rouf,Right,12.3,Fast,Full Ball,,Forward Defence,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,12.5,Fast,Yorker,,Front Foot Defence,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,12.6,Fast,Good Length,143.3,Cover Drive,4,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,13.2,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,13.4,Spin,Leg Spin,,Flick,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,13.5,Spin,Leg Spin,,Cover Drive,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,13.6,Spin,Doosra,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,14.2,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,14.3,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,14.4,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,14.5,Spin,Full Ball,,Cover Drive,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,14.6,Spin,Good Length,,Straight Drive,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,15.1,Spin,Leg Spin,,Flick,2,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,15.2,Spin,Leg Spin,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,15.3,Spin,Short Ball,,Cover Drive,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,15.400000000000002,Spin,Full Ball,,Cover Drive,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,15.500000000000004,Spin,Good Length,,Front Foot Defence,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,16.2,Spin,Full Ball,,Paddle Sweep,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,16.4,Spin,Off Spin,,Straight Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,16.6,Spin,Off Spin,,Square Drive,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,17.1,Spin,Leg Spin,,Paddle Sweep,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,17.5,Spin,Leg Spin,,Straight Drive,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,18.1,Fast,Full Ball,,Front Foot Defence,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,18.3,Fast,Good Length,,Flick,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,18.4,Fast,Good Length,,Flick,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,18.6,Fast,Bouncer,,Flick,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,19.1,Spin,Full Ball,,Front Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,19.2,Spin,Full Ball,,Front Foot Defence,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,19.4,Spin,Good Length,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,19.5,Spin,Full Ball,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,19.6,Spin,Good Length,,Flick,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,20.4,Fast,Full Ball,143,Pull Shot,4,
,Dubai,ODI,Pakistan,Haris Rouf,Right,20.5,Fast,Full Ball,,Straight Drive,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,21.1,Spin,Short Ball,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,21.5,Spin,Leg Spin,,On Drive,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,22.1,Fast,Full Ball,,Straight Drive,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,23.1,Spin,Short Ball,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,23.2,Spin,Full Ball,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,23.3,Spin,Leg Spin,,Straight Drive,1,
,Dubai,ODI,Pakistan,Naseem Shah,Right,24.1,Fast,Good Length,,Forward Defence,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,24.2,Fast,Good Length,,Cover Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,24.3,Fast,Full Ball,,Straight Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,24.4,Fast,Good Length,,Square Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,25.4,Spin,Short Ball,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Naseem Shah,Right,26.1,Fast,Good Length,141.7,Cover Drive,4,
,Dubai,ODI,Pakistan,Naseem Shah,Right,26.2,Fast,Short Ball,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Naseem Shah,Right,26.5,Fast,Good Length,,Square Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,27.2,Spin,Short Ball,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,27.4,Spin,Short Ball,,Off Drive,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,27.5,Spin,Short Ball,,Off Drive,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,27.6,Spin,Slower Ball,,On Drive,1,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,28.1,Fast,Good Length,136,Helicopter Shot,4,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,28.2,Fast,Full Ball,,Straight Drive,0,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,28.3,Fast,Short Ball,,Straight Drive,1,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,28.5,Fast,Short Ball,,Pull Shot,2,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,28.6,Fast,Full Ball,,Straight Drive,2,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,30.1,Spin,Off Spin,,Sweep,1,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,30.5,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,30.6,Spin,Off Spin,,Forward Defence,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,32.2,Spin,Leg Spin,,Flick,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,32.4,Spin,Leg Spin,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,32.6,Spin,Leg Spin,,Paddle Sweep,1,
,Dubai,ODI,Pakistan,Naseem Shah,Right,33.1,Fast,Slower Ball,,Back Foot Defence,1,
,Dubai,ODI,Pakistan,Naseem Shah,Right,33.3,Fast,Good Length,,Cover Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,33.4,Fast,Good Length,,On Drive,0,
,Dubai,ODI,Pakistan,Naseem Shah,Right,33.5,Fast,Short Ball,,Pull Shot,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,34.1,Spin,Full Toss,,Leave,0,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,34.2,Spin,Full Toss,,Flick,1,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,34.4,Spin,Short Ball,,Straight Drive,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,35.3,Fast,Short Ball,,Pull Shot,2,
,Dubai,ODI,Pakistan,Haris Rouf,Right,35.4,Fast,Short Ball,,Pull Shot,2,
,Dubai,ODI,Pakistan,Haris Rouf,Right,35.5,Fast,Short Ball,136.5,Pull Shot,4,
,Dubai,ODI,Pakistan,Haris Rouf,Right,35.6,Fast,Full Ball,,Flick,2,
,Dubai,ODI,Pakistan,Abrar Ahmed,Right,36.6,Spin,Good Length,,Back Foot Defence,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,37.1,Fast,Full Ball,,On Drive,0,
,Dubai,ODI,Pakistan,Haris Rouf,Right,37.2,Fast,Slower Ball,,Flick,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,37.4,Fast,Full Ball,,Flick,1,
,Dubai,ODI,Pakistan,Haris Rouf,Right,37.6,Fast,Good Length,,Square Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,38.1,Spin,Full Ball,,Flick,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,38.2,Spin,Full Ball,,Cover Drive,0,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,38.3,Spin,Good Length,,Square Drive,1,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,39.5,Fast,Short Ball,,Pull Shot,1,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,40.1,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,40.2,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,40.3,Spin,Off Spin,,Sweep,1,
,Dubai,ODI,Pakistan,Salman Ali Agha,Right,40.6,Spin,Off Spin,,Flick,0,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,41.2,Fast,Bouncer,,Pull Shot,1,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,41.3,Fast,Short Ball,,Pull Shot,2,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,41.4,Fast,Slower Ball,,Scoop Shot,2,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,41.5,Fast,Full Toss,,Flick,2,
,Dubai,ODI,Pakistan,Shaheen Shah Afridi,Left,41.6,Fast,Yorker,,Straight Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,42.1,Spin,Good Length,,Square Drive,1,
,Dubai,ODI,Pakistan,Khushdil Shah,Left,42.3,Spin,Good Length,92.3,Cover Drive,4,Not Out
2025-03-02 00:00:00,Dubai,ODI,New Zealand,Matt Henry,Right,2.6,Fast,Good Length,,Front Foot Defence,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.1,Fast,Short Ball,,Flick,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.2,Fast,Good Length,,Forward Defence,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.3,Fast,Full Ball,,On Drive,4,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.3999999999999995,Fast,Good Length,,Leave,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.499999999999999,Fast,Good Length,,Square Drive,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,4.599999999999999,Fast,Good Length,,Front Foot Defence,0,
