Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12,Unnamed: 13,Unnamed: 14
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,10.2,Spin,Full ball,,Front Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,10.3,Spin,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,10.5,Spin,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,11.6,Fast,Short Ball,140.0,Flick,2,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,12.2,Spin,Off spin,,Front Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,12.3,Spin,Full ball,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,12.4,Spin,Off spin,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,13.6,Spin,Short Ball,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,14.1,Spin,Short Ball,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,14.6,Spin,Good length,,Pull Shot,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,15.1,Spin,Off spin,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,15.5,Spin,Good length,,Back Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,15.6,Spin,Full ball,,Cover Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,16.1,Spin,Short Ball,,Pull Shot,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,16.2,Spin,Off spin,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,16.3,Spin,Off spin,,Square Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,16.4,Spin,Full ball,,Back Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,16.5,Spin,Doosra,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,17.1,Spin,Off spin,,Cover Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,17.3,Spin,Full ball,,Straight Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,17.4,Spin,Full ball,,Front Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,17.5,Spin,Short Ball,,Pull Shot,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,17.6,Spin,Full ball,,Cover Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,18.2,Spin,Off spin,,Front Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,18.3,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,18.5,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,19.3,Spin,Off spin,,Cover Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,19.5,Spin,Good length,,Leave,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,20.3,Fast,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,21.1,Spin,Off spin,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,21.2,Spin,Off spin,,Front Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,21.3,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,22.1,Fast,Good length,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,22.4,Fast,Short Ball,,Back Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,22.5,Fast,Good length,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,23.1,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,23.4,Spin,Good length,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,24.3,Fast,Full ball,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,24.5,Fast,Good length,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,25.3,Spin,Good length,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Marcus Stoinis,Right,26.2,Fast,Short Ball,,Pull Shot,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Marcus Stoinis,Right,26.3,Fast,Good length,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,27.1,Spin,Good length,,Square Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,27.2,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,27.6,Spin,Off spin,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,28.3,Spin,Good length,,Square Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,28.4,Spin,Full ball,,Off Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,28.5,Spin,Full ball,,Straight Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,28.6,Spin,Good length,,Cover Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,29.2,Spin,Good length,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,29.5,Spin,Short Ball,,Back Foot Defence,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,29.6,Spin,Short Ball,,Pull Shot,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,30.3,Spin,Full ball,,Straight Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,30.4,Spin,Good length,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,30.6,Spin,Short Ball,,Square Drive,2,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,31.5,Spin,Good length,,Square Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,31.6,Spin,Good length,,Off Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,33.1,Spin,Full ball,,Flick,2,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,33.2,Spin,Short Ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,33.6,Spin,Short Ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,34.1,Spin,Full ball,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,34.4,Spin,Full ball,,Cover Drive,2,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,34.5,Spin,Full ball,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,34.6,Spin,Full ball,,Straight Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,35.1,Spin,Off spin,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Lyon,Right,35.2,Spin,Off spin,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,36.1,Spin,Off spin,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,36.2,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,36.5,Spin,Good length,,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,36.6,Spin,Full ball,,Flick,2,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,37.3,Fast,Short Ball,,Square Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,37.4,Fast,Slower,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,38.1,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,38.3,Spin,Full ball,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,38.5,Spin,Short Ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,39.1,Fast,Full ball,142.0,Flick,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,39.2,Fast,Slower,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,39.4,Fast,Good length,,Square Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,39.5,Fast,Good length,141.0,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,40.1,Spin,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,40.3,Spin,Off spin,,Square Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,40.4,Spin,Full ball,,Straight Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,40.6,Spin,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,41.1,Fast,Short Ball,,Pull Shot,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,41.4,Fast,Good length,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,41.6,Fast,Slower,,Square Drive,3,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,42.1,Spin,Off spin,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,42.4,Spin,Short Ball,,Pull Shot,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Glenn Maxwell,Right,42.6,Spin,Full ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,43.1,Fast,Short Ball,,Square Drive,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,43.2,Fast,Short Ball,,Pull Shot,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,43.3,Fast,Slower,,Cover Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Nathan Coulter-Nile,Right,43.5,Fast,Short Ball,,Pull Shot,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,44.1,Spin,Off spin,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,44.4,Spin,Good length,,Off Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,45.1,Fast,Good length,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,45.4,Fast,Good length,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,45.6,Fast,Short Ball,,Square Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,46.1,Spin,Good length,,Straight Drive,0,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,46.2,Spin,Full ball,,Flick,4,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,46.3,Spin,Short Ball,,Flick,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Adam Zampa,Right,46.5,Spin,Off spin,,Cover Drive,1,,,
"5 March, 2019",Nagpur,ODI,Australia,Pat Cummins,Right,47.1,Fast,Slower,,Pull Shot,0,Out,116/120,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,3.4,Fast,Full ball,,Cover Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,3.5,Fast,Good length,,Front foot defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,3.6,Fast,Full ball,,Off Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,4.5,Fast,Good length,,Cover Drive,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,4.6,Fast,Good length,,Square Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,5.6,Fast,Full ball,,Square Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.1,Fast,Good length,,Square Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.2,Fast,Good length,,On Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.3,Fast,Full ball,,Cover Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.4,Fast,Full ball,,Flick,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.5,Fast,Full ball,,Flick,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,7.6,Fast,Full ball,,Off Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,8.3,Fast,Full ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,8.5,Fast,Back of length,,Back Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,8.6,Fast,Good length,,Leave,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,10.1,Fast,Good length,,Pull Shot,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,11.1,Fast,Good length,,Cover Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,11.2,Fast,Good length,,Cover Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,11.5,Fast,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,12.1,Spin,Good length,,Pull Shot,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,12.2,Spin,Good length,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,12.5,Spin,Full ball,,Flick,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,12.6,Spin,Good length,,Paddle Sweep,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,13.2,Fast,Good length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,13.6,Fast,Back of length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,14.1,Spin,Good length,,Back Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,14.2,Spin,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,14.4,Spin,Full ball,,Front foot defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,14.5,Spin,Full ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,15.1,Fast,Short Ball,,Cover Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,15.2,Fast,Good length,,Flick,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,15.3,Fast,Good length,,Back Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,15.4,Fast,Good length,,Back Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,15.5,Fast,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,16.1,Spin,Off spin,,Flick,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,16.2,Spin,Off spin,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,16.6,Spin,Good length,,Cover Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,17.4,Spin,Full ball,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,17.6,Spin,Short Ball,,Pull Shot,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,18.2,Spin,Good length,,Flick,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,18.3,Spin,Good length,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,19.6,Spin,Short Ball,,Pull Shot,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,20.3,Spin,Off spin,,Square Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,20.4,Spin,Off spin,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,20.6,Spin,Short Ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,21.1,Spin,Full ball,,Cover Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,21.3,Spin,Good length,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,21.4,Spin,Good length,,Back Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,21.5,Spin,Short Ball,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,22.2,Spin,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,22.6,Spin,Good length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,23.1,Fast,Good length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,23.4,Fast,Short Ball,,Pull Shot,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,23.5,Fast,Full ball,,Flick,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,23.6,Fast,Good length,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,24.2,Spin,Full ball,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,25.1,Fast,Good length,,Off Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,25.2,Fast,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,25.5,Fast,Short Ball,,Flick,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Marcus Stoinis,Right,25.6,Fast,Full ball,,Cover Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,26.3,Spin,Off spin,,Leave,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,26.4,Spin,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,27.3,Spin,Good length,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,28.4,Spin,Good length,,Flick,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,28.5,Spin,Full ball,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,29.1,Spin,Good length,,Flick,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,29.2,Spin,Full ball,,Flick,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,29.3,Spin,Full ball,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Nathan Lyon,Right,29.6,Spin,Full ball,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.1,Fast,Short Ball,,Straight Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.2,Fast,Full ball,,Flick,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.3,Fast,Good length,,Cover Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.4,Fast,Good length,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.5,Fast,Full ball,,Cover Drive,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Jhye Richardson,Right,30.6,Fast,Good length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,31.1,Spin,Good length,,Square Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,31.2,Spin,Short Ball,,On Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,32.4,Spin,Good length,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,32.5,Spin,Full ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,33.2,Spin,Short Ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,33.4,Spin,Good length,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,33.5,Spin,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,34.1,Spin,Full ball,,Front Foot Defence,0,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,34.2,Spin,Full ball,,Cover Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,34.5,Spin,Full ball,,Flick,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Glenn Maxwell,Right,34.6,Spin,Good length,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,35.1,Spin,Full ball,,Straight Drive,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,35.2,Spin,Full ball,,Scoop Shot,6,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,35.3,Spin,Short Ball,,Flick,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,36.2,Fast,Slower,,Flick,2,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,36.3,Fast,Short Ball,,Pull Shot,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Pat Cummins,Right,36.6,Fast,Good length,,Square Drive,1,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,37.1,Spin,Full ball,,Cover Drive,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,37.2,Spin,Short Ball,,Pull Shot,4,,,
"8 March, 2019",Ranchi,ODI,Australia,Adam Zampa,Right,37.3,Spin,Googly,,Flick,0,Out,123/95,
"10 March, 2019",Mohali,ODI,Australia,Pat Cummins,Right,37.5,Fast,Length,,Flick,0,,,
"10 March, 2019",Mohali,ODI,Australia,Pat Cummins,Right,37.6,Fast,Length,,Flick,2,,,
"10 March, 2019",Mohali,ODI,Australia,Jason Behrendorff,Left,38.4,Fast,Length,,Flick,1,,,
"10 March, 2019",Mohali,ODI,Australia,Jason Behrendorff,Left,38.6,Fast,Length,,Flick,4,,,
"10 March, 2019",Mohali,ODI,Australia,Jhye Richardson,Right,39.3,Fast,Length,,Drive ,0,,,
"10 March, 2019",Mohali,ODI,Australia,Jhye Richardson,Right,39.4,Fast,Full Ball,,,0,Out,007/6,
"13 March, 2019",Delhi,ODI,Australia,Pat Cummins,Right,4.3,Fast,Good length,,Leave,0,,,
"13 March, 2019",Delhi,ODI,Australia,Pat Cummins,Right,4.4,Fast,Full ball,,Cover Drive,4,,,
"13 March, 2019",Delhi,ODI,Australia,Pat Cummins,Right,4.5,Fast,Full ball,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,5.1,Fast,Good length,,Square Drive,1,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,5.6,Fast,Full ball,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Pat Cummins,Right,6.1,Fast,Short Ball,,Square Drive,1,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,7.4,Fast,Back of Length,,Back Foot Defence,0,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,7.5,Fast,Full ball,,Off Drive,0,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,7.6,Fast,Good length,,Back Foot Defence,0,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,9.1,Fast,Good length,,Forward Defence,0,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,9.2,Fast,Full ball,,Cover Drive,0,,,
"13 March, 2019",Delhi,ODI,Australia,Jhye Richardson,Right,9.3,Fast,Short Ball,,Square Drive,1,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,10.1,Fast,Bouncer,,Pull Shot,1,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,10.3,Fast,Short Ball,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,10.5,Fast,Full ball,,Front Foot Defence,0,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,10.6,Fast,Good length,,Square Drive,1,,,
"13 March, 2019",Delhi,ODI,Australia,Nathan Lyon,Right,11.1,Spin,Off spin,,Square Drive,4,,,
"13 March, 2019",Delhi,ODI,Australia,Nathan Lyon,Right,11.2,Spin,Off spin,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Nathan Lyon,Right,11.4,Spin,Off spin,,On Drive,1,,,
"13 March, 2019",Delhi,ODI,Australia,Nathan Lyon,Right,11.6,Spin,Off spin,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,12.1,Fast,Back of Length,,Flick,1,,,
"13 March, 2019",Delhi,ODI,Australia,Marcus Stoinis,Right,12.3,Fast,Back of Length,,Square Drive,0,Out,20/22,
"5 June, 2019",Southamptom,ODI,South Africa,Kagiso Rabada,Right,5.2,Fast,Bouncer,146.0,Leave,0,,,
"5 June, 2019",Southamptom,ODI,South Africa,Kagiso Rabada,Right,5.3,Fast,Good length,,Flick,0,,,
"5 June, 2019",Southamptom,ODI,South Africa,Kagiso Rabada,Right,5.4,Fast,Good length,,Forward Defence,0,,,
"5 June, 2019",Southamptom,ODI,South Africa,Kagiso Rabada,Right,5.5,Fast,Full ball,,On Drive,1,,,
"5 June, 2019",Southamptom,ODI,South Africa,Chris Morris,Right,6.1,Fast,Full ball,,On Drive,0,,,
"5 June, 2019",Southamptom,ODI,South Africa,Chris Morris,Right,6.2,Fast,Full ball,,On Drive,0,,,
