Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,30.5,Spin,Full Ball,82.8,Straight Drive,6,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,30.6,Spin,Full Ball,,Straight Drive,W,(Caught)
"11 June, 2011",North Sound,ODI,West Indies,Darren Sammy,Right,7.4,Fast,Good Length,,Font Foot Defence,W,(LBW)
"13 June, 2011",North Sound,ODI,West Indies,Darren Sammy,Right,5.5,Fast,Straight Seam,,Back Foot Defence,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,7.6,Fast,Good Length,,Back Foot Defence,1,
,North Sound,ODI,West Indies,Kemar Roach,Right,8.1,Fast,Full Ball,,Straight Drive,0,
,North Sound,ODI,West Indies,Kemar Roach,Right,8.2,Fast,Full Ball,,Cover Drive,1,
,North Sound,ODI,West Indies,Kemar Roach,Right,8.5,Fast,Short Ball,,Flick,0,
,North Sound,ODI,West Indies,Kemar Roach,Right,8.6,Fast,Good Length,,Square Drive,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,11.1,Fast,Full Ball,,Cover Drive,0,
,North Sound,ODI,West Indies,Darren Sammy,Right,11.2,Fast,Short Ball,,Back Foot Defence,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,11.6,Fast,Full Ball,,Off Drive,1,
,North Sound,ODI,West Indies,Andre Russell,Right,12.1,Fast,Good Length,,Forward Defence,0,
,North Sound,ODI,West Indies,Andre Russell,Right,12.2,Fast,Inswinger,,Forward Defence,0,
,North Sound,ODI,West Indies,Andre Russell,Right,12.3,Fast,Good Length,,Back Foot Defence,0,
,North Sound,ODI,West Indies,Andre Russell,Right,12.4,Fast,Good Length,,Flick,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,13.1,Fast,Full Ball,,Off Drive,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,13.3,Fast,Full Ball,,Cover Drive,0,
,North Sound,ODI,West Indies,Darren Sammy,Right,13.4,Fast,Full Ball,,Font Foot Defence,0,
,North Sound,ODI,West Indies,Darren Sammy,Right,13.5,Fast,Good Length,,Off Drive,1,
,North Sound,ODI,West Indies,Andre Russell,Right,14.6,Fast,Good Length,,Off Drive,0,
,North Sound,ODI,West Indies,Darren Sammy,Right,15.6,Fast,Full Ball,,Flick,4,
,North Sound,ODI,West Indies,Darren Sammy,Right,17.2,Fast,Good Length,,Square Drive,1,
,North Sound,ODI,West Indies,Darren Sammy,Right,17.5,Fast,Full Ball,,Cover Drive,1,
,North Sound,ODI,West Indies,Andre Russell,Right,18.2,Fast,Short Ball,,Pull Shot,1,
,North Sound,ODI,West Indies,Andre Russell,Right,18.5,Fast,Good Length,,Flick,1,
,North Sound,ODI,West Indies,Kieron Pollard,Right,19.3,Fast,Good Length,,Square Drive,1,
,North Sound,ODI,West Indies,Kieron Pollard,Right,19.6,Fast,Full Ball,,Back Foot Defence,0,
,North Sound,ODI,West Indies,Anthony Martin,Right,20.3,Fast,Good Length,,Forward Defence,0,
,North Sound,ODI,West Indies,Anthony Martin,Right,20.4,Fast,Full Ball,,Straight Drive,1,
,North Sound,ODI,West Indies,Anthony Martin,Right,20.6,Fast,Full Ball,88.1,Straight Drive,W,(Stamped)
"16 June, 2011",Kingston,ODI,West Indies,Kemar Roach,Right,4.1,Fast,Short Ball,,Forward Defence,1,
,Kingston,ODI,West Indies,Andre Russell,Right,5.1,Fast,Outswinger,,,0,
,Kingston,ODI,West Indies,Andre Russell,Right,5.2,Fast,Outswinger,,,0,
,Kingston,ODI,West Indies,Andre Russell,Right,5.3,Fast,Good Length,,Off Drive,1,
,Kingston,ODI,West Indies,Andre Russell,Right,5.6,Fast,Outswinger,,,0,
,Kingston,ODI,West Indies,Andre Russell,Right,7.1,Fast,Bouncer,,,0,
,Kingston,ODI,West Indies,Andre Russell,Right,7.2,Fast,Full Ball,,Forward Defence,0,
,Kingston,ODI,West Indies,Andre Russell,Right,7.3,Fast,Full Ball,134.0,Pull Shot,4,
,Kingston,ODI,West Indies,Andre Russell,Right,7.4,Fast,Good Length,,Off Drive,0,
,Kingston,ODI,West Indies,Andre Russell,Right,7.5,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Andre Russell,Right,7.6,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Kemar Roach,Right,8.2,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Kemar Roach,Right,8.3,Fast,Good Length,,Off Drive,1,
,Kingston,ODI,West Indies,Kemar Roach,Right,8.5,Fast,,,,0,
,Kingston,ODI,West Indies,Kemar Roach,Right,8.6,Fast,Good Length,140.6,Off Drive,4,
,Kingston,ODI,West Indies,Andre Russell,Right,9.3,Fast,Good Length,,Square Drive,0,
,Kingston,ODI,West Indies,Andre Russell,Right,9.4,Fast,Full Ball,,Paddle Sweep,2,
,Kingston,ODI,West Indies,Andre Russell,Right,9.5,Fast,Short Ball,,On Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.1,Fast,Good Length,,Off Drive,0,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.2,Fast,Good Length,,On Drive,0,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.3,Fast,Full Ball,,Forward Defence,0,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.4,Fast,Full Ball,,Forward Defence,0,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.5,Fast,Full Ball,122.4,Straight Drive,4,
,Kingston,ODI,West Indies,Darren Sammy,Right,10.6,Fast,Good Length,,Cover Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,11.1,Fast,Outswinger,,Square Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,11.3,Fast,Good Length,,Square Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,11.6,Fast,Good Length,,Square Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,12.1,Fast,Short Ball,,Square Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,12.4,Fast,Short Ball,,Square Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,13.1,Fast,Short Ball,,,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,13.2,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,13.3,Fast,Short Ball,,Forward Defence,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,14.3,Fast,Good Length,,On Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,14.5,Fast,Full Ball,121.3,Cover Drive,4,
,Kingston,ODI,West Indies,Darren Sammy,Right,14.6,Fast,Good Length,,Square Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,15.1,Fast,Good Length,,On Drive,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,15.3,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,15.4,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.1,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.2,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.3,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.4,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.5,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,16.6,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,17.2,Fast,Short Ball,,,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,17.3,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,17.5,Fast,Good Length,,On Drive,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,17.6,Fast,Short Ball,,Square Drive,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,18.1,Spin,Leg Spin,,Off Drive,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,18.5,Spin,Leg Spin,,Cover Drive,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,18.6,Spin,Leg Spin,,Cover Drive,0,
,Kingston,ODI,West Indies,Kieron Pollard,Right,19.2,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Kieron Pollard,Right,19.6,Fast,Short Ball,,Flick,2,
,Kingston,ODI,West Indies,Anthony Martin,Right,20.2,Spin,Leg Spin,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,20.3,Spin,Leg Spin,93.3,Flick,4,
,Kingston,ODI,West Indies,Anthony Martin,Right,20.4,Spin,Leg Spin,,,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,20.5,Spin,Leg Spin,,Back Foot Defence,1,
,Kingston,ODI,West Indies,Andre Russell,Right,21.5,Fast,Good Length,,Forward Defence,0,
,Kingston,ODI,West Indies,Andre Russell,Right,21.6,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,22.1,Spin,Leg Spin,,Forward Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,22.2,Spin,Full Toss,85.2,Off Drive,4,
,Kingston,ODI,West Indies,Anthony Martin,Right,22.3,Spin,Leg Spin,,Back Foot Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,22.4,Spin,Leg Spin,,Cover Drive,1,
,Kingston,ODI,West Indies,Andre Russell,Right,23.1,Fast,Short Ball,,Pull Shot,1,
,Kingston,ODI,West Indies,Andre Russell,Right,23.3,Fast,Full Toss,105.7,Cover Drive,4,
,Kingston,ODI,West Indies,Andre Russell,Right,23.4,Fast,Full Ball,,Flick,2,
,Kingston,ODI,West Indies,Andre Russell,Right,23.5,Fast,Short Ball,,Paddle Sweep,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,24.4,Spin,Full Ball,,Off Drive,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,25.1,Fast,Outswinger,,Off Drive,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,25.2,Fast,Straight Seam,,Flick,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,25.5,Fast,Good Length,93.8,Square Drive,4,
,Kingston,ODI,West Indies,Lendl Simmons,Right,25.6,Fast,Good Length,,Flick,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,26.1,Spin,Off Spin,,On Drive,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,26.4,Spin,Straight Seam,,On Drive,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,27.1,Fast,Short Ball,120.2,Square Drive,4,
,Kingston,ODI,West Indies,Lendl Simmons,Right,27.2,Fast,Full Ball,,Cover Drive,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,27.4,Fast,Good Length,,Font Foot Defence,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,27.5,Fast,Full Toss,,,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,27.6,Fast,Good Length,,Back Foot Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,28.2,Spin,Good Length,,Font Foot Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,28.3,Spin,Short Ball,,Back Foot Defence,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,28.4,Spin,Short Ball,,Square Drive,1,
,Kingston,ODI,West Indies,Anthony Martin,Right,28.6,Spin,Good Length,,Font Foot Defence,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,29.2,Fast,Good Length,,Font Foot Defence,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,29.3,Fast,Good Length,,Font Foot Defence,0,
,Kingston,ODI,West Indies,Lendl Simmons,Right,29.4,Fast,Full Ball,,On Drive,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,29.6,Fast,Full Ball,,Cover Drive,0,
,Kingston,ODI,West Indies,Anthony Martin,Right,30.2,Spin,Straight Seam,,Flick,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,31.2,Fast,Full Ball,,Flick,2,
,Kingston,ODI,West Indies,Lendl Simmons,Right,31.3,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Lendl Simmons,Right,31.5,Fast,Full Ball,,On Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,32.2,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,32.4,Fast,Full Ball,,Off Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,32.6,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Kemar Roach,Right,33.1,Fast,Full Ball,,Flick,1,
,Kingston,ODI,West Indies,Kemar Roach,Right,33.5,Fast,Short Ball,,Back Foot Defence,0,
,Kingston,ODI,West Indies,Kemar Roach,Right,33.6,Fast,Short Ball,,Pull Shot,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,34.1,Fast,Good Length,,Square Drive,1,
,Kingston,ODI,West Indies,Darren Sammy,Right,34.3,Fast,,,Cover Drive,4,
,Kingston,ODI,West Indies,Darren Sammy,Right,34.4,Fast,Good Length,,Cover Drive,1,
,Kingston,ODI,West Indies,Kemar Roach,Right,35.3,Fast,Short Ball,,Pull Shot,2,
,Kingston,ODI,West Indies,Kemar Roach,Right,35.4,Fast,Good Length,,Flick,1,
,Kingston,ODI,West Indies,Kemar Roach,Right,35.6,Fast,Good Length,142.4,Back Foot Defence,W,(Run Out)
"03 September, 2011",Chester-le-Street,ODI,England,Stuart Broad,Right,17.5,Fast,Short Ball,141.1,Back Foot Defence,0,
,Chester-le-Street,ODI,England,Stuart Broad,Right,17.6,Fast,Short Ball,138.5,Forward Defence,1,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,18.1,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,18.2,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,18.3,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,18.5,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,18.6,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Stuart Broad,Right,19.6,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,20.2,Fast,Short Ball,140.1,Flick,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,21.1,Spin,Off Spin,,Cover Drive,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,21.2,Spin,Off Spin,,Forward Defence,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,21.3,Spin,Straight Seam,,Back Foot Defence,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,21.5,Spin,Off Spin,,Flick,1,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,22.1,Fast,Short Ball,,Flick,1,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,22.3,Fast,Short Ball,,Pull Shot,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,23.1,Spin,Off Spin,,Straight Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,23.3,Spin,Off Spin,,Square Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,23.5,Spin,Off Spin,,Off Drive,1,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,24.1,Fast,Full Ball,,Font Foot Defence,0,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,24.2,Fast,Slower Ball,,Pull Shot,1,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,24.4,Fast,Good Length,,Off Drive,0,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,24.5,Fast,Good Length,,Flick,0,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,24.6,Fast,Good Length,,Off Drive,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,25.2,Spin,Off Spin,,Straight Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,25.5,Spin,Off Spin,,Pull Shot,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,25.6,Spin,Off Spin,,Pull Shot,0,
,Chester-le-Street,ODI,England,Tim Bresnan,Right,26.3,Fast,Inswinger,138.2,Flick,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,27.1,Spin,Full Ball,,Forward Defence,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,27.2,Spin,Full Ball,,Forward Defence,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,27.3,Spin,Short Ball,,Back Foot Defence,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,27.4,Spin,Good Length,,Square Drive,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,27.5,Spin,Yorker,,Straight Drive,1,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,28.1,Fast,Short Ball,,Pull Shot,4,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,28.2,Fast,Full Ball,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,28.3,Fast,Good Length,,Flick,1,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,28.6,Fast,Slower Ball,,Flick,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,29.1,Spin,Off Spin,,Off Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,29.3,Spin,Off Spin,,Back Foot Defence,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,29.4,Spin,Off Spin,,Flick,1,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,30.1,Fast,Good Length,,Back Foot Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,30.2,Fast,Slower Ball,,Square Drive,1,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,30.5,Fast,Good Length,,Back Foot Defence,0,
,Chester-le-Street,ODI,England,Jade Dernbach,Right,30.6,Fast,Good Length,,Square Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,31.1,Spin,Off Spin,,Straight Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,31.6,Spin,Off Spin,,On Drive,1,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,32.1,Fast,Full Ball,,On Drive,1,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,32.3,Fast,Slower Ball,,Flick,0,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,32.4,Fast,Straight Seam,,Forward Defence,0,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,32.5,Fast,Good Length,,Flick,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,33.1,Spin,Off Spin,,Off Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,33.4,Spin,Off Spin,,On Drive,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,33.6,Spin,Off Spin,,Flick,1,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.1,Fast,Slower Ball,104.2,Square Drive,4,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.2,Fast,Full Ball,118.4,Off Drive,0,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.3,Fast,Full Ball,116.3,Off Drive,0,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.4,Fast,Good Length,115.8,Flick,2,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.5,Fast,Good Length,115.2,Off Drive,0,
,Chester-le-Street,ODI,England,Jonathan Trott,Right,34.6,Fast,Good Length,113.9,Off Drive,0,
,Chester-le-Street,ODI,England,Stuart Broad,Right,35.2,Fast,Good Length,135.8,Off Drive,0,
,Chester-le-Street,ODI,England,Stuart Broad,Right,35.3,Fast,Short Ball,142.2,Square Drive,4,
,Chester-le-Street,ODI,England,Stuart Broad,Right,35.4,Fast,Full Ball,126.6,Flick,1,
,Chester-le-Street,ODI,England,James Anderson,Right,36.1,Fast,Inswinger,,Flick,1,
,Chester-le-Street,ODI,England,James Anderson,Right,36.3,Fast,Good Length,,Forward Defence,0,
,Chester-le-Street,ODI,England,James Anderson,Right,36.4,Fast,Full Ball,,Flick,2,
,Chester-le-Street,ODI,England,James Anderson,Right,36.5,Fast,Full Ball,,Off Drive,1,
,Chester-le-Street,ODI,England,Stuart Broad,Right,37.1,Fast,Full Ball,,On Drive,1,
,Chester-le-Street,ODI,England,Stuart Broad,Right,37.5,Fast,Full Ball,142.1,Flick,2,
,Chester-le-Street,ODI,England,Stuart Broad,Right,37.6,Fast,Short Ball,145.3,,0,Leave
,Chester-le-Street,ODI,England,James Anderson,Right,38.4,Fast,Good Length,130.5,Square Drive,1,
,Chester-le-Street,ODI,England,James Anderson,Right,38.6,Fast,Short Ball,133.2,Pull Shot,1,
,Chester-le-Street,ODI,England,Samit Patel,Left,39.1,Spin,Off Spin,,Straight Drive,0,
,Chester-le-Street,ODI,England,Samit Patel,Left,39.2,Spin,Short Ball,87.5,Pull Shot,4,
,Chester-le-Street,ODI,England,Samit Patel,Left,39.3,Spin,Off Spin,,Square Drive,W,(Bowled)
"06 September, 2011",Southampton,ODI,England,Graeme Swann,Right,14.3,Spin,Off Spin,,Flick,1,
,Southampton,ODI,England,Graeme Swann,Right,14.5,Spin,Short Ball,,Square Drive,2,
,Southampton,ODI,England,Graeme Swann,Right,14.6,Spin,Full Ball,,Flick,0,
,Southampton,ODI,England,Ravi Bopara,Right,15.3,Fast,Full Ball,,Flick,1,
,Southampton,ODI,England,Ravi Bopara,Right,15.5,Fast,Slower Ball,,Pull Shot,1,
,Southampton,ODI,England,Graeme Swann,Right,16.1,Spin,Full Ball,,Flick,2,
,Southampton,ODI,England,Graeme Swann,Right,16.2,Spin,Full Ball,,On Drive,1,
,Southampton,ODI,England,Graeme Swann,Right,16.4,Spin,Good Length,,Square Drive,1,
,Southampton,ODI,England,Graeme Swann,Right,16.6,Spin,Good Length,89.9,Straight Drive,W,
"09 September, 2011",The Oval,ODI,England,Tim Bresnan,Right,5.3,Fast,Outswinger,,,0,
,The Oval,ODI,England,Tim Bresnan,Right,5.4,Fast,Good Length,,Flick,0,
,The Oval,ODI,England,Tim Bresnan,Right,5.5,Fast,Good Length,,Flick,0,
,The Oval,ODI,England,Tim Bresnan,Right,5.6,Fast,Full Ball,,Font Foot Defence,1,
,The Oval,ODI,England,James Anderson,Right,6.1,Fast,Inswinger,,,0,
,The Oval,ODI,England,James Anderson,Right,6.2,Fast,Full Ball,,Flick,2,
,The Oval,ODI,England,James Anderson,Right,6.3,Fast,Good Length,,Square Drive,1,
,The Oval,ODI,England,Tim Bresnan,Right,7.1,Fast,Full Ball,,On Drive,0,
,The Oval,ODI,England,Tim Bresnan,Right,7.2,Fast,Full Ball,,Cover Drive,0,
,The Oval,ODI,England,Tim Bresnan,Right,7.3,Fast,Inswinger,,,0,
,The Oval,ODI,England,Tim Bresnan,Right,7.4,Fast,Good Length,,Forward Defence,0,
,The Oval,ODI,England,Tim Bresnan,Right,7.5,Fast,Good Length,,,0,
,The Oval,ODI,England,Tim Bresnan,Right,7.6,Fast,Full Ball,,,0,
,The Oval,ODI,England,James Anderson,Right,8.2,Fast,Full Ball,,Flick,2,
,The Oval,ODI,England,James Anderson,Right,8.3,Fast,Good Length,,On Drive,1,
,The Oval,ODI,England,James Anderson,Right,8.6,Fast,Good Length,,Forward Defence,0,
,The Oval,ODI,England,James Anderson,Right,10.1,Fast,Good Length,,Forward Defence,0,
,The Oval,ODI,England,James Anderson,Right,10.2,Fast,Good Length,130.8,,W,(Caught)
"11 September, 2011",Lord's,ODI,England,Stuart Broad,Right,15.3,Fast,Full Ball,,,0,
,Lord's,ODI,England,Stuart Broad,Right,15.4,Fast,Good Length,,Font Foot Defence,0,
,Lord's,ODI,England,Stuart Broad,Right,15.5,Fast,Good Length,,,0,
,Lord's,ODI,England,Stuart Broad,Right,15.6,Fast,Full Ball,135.1,Square Drive,4,
,Lord's,ODI,England,Tim Bresnan,Right,16.4,Fast,Good Length,,Flick,1,
,Lord's,ODI,England,Stuart Broad,Right,17.2,Fast,Good Length,,Back Foot Defence,0,
,Lord's,ODI,England,Stuart Broad,Right,17.3,Fast,Full Ball,,Square Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,17.4,Fast,Short Ball,,Forward Defence,0,
,Lord's,ODI,England,Stuart Broad,Right,17.5,Fast,Full Ball,,Flick,1,
,Lord's,ODI,England,Tim Bresnan,Right,18.1,Fast,Inswinger,,,0,
,Lord's,ODI,England,Tim Bresnan,Right,18.2,Fast,Short Ball,,,0,
,Lord's,ODI,England,Tim Bresnan,Right,18.3,Fast,Good Length,,Flick,1,
,Lord's,ODI,England,Tim Bresnan,Right,18.6,Fast,Full Ball,,Cover Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,19.5,Fast,Good Length,,Square Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,19.6,Fast,Good Length,,Square Drive,0,
,Lord's,ODI,England,Ravi Bopara,Right,20.5,Fast,Good Length,,Square Drive,0,
,Lord's,ODI,England,Ravi Bopara,Right,20.6,Fast,Good Length,,Square Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,21.2,Fast,Good Length,,Flick,0,
,Lord's,ODI,England,Stuart Broad,Right,21.3,Fast,Short Ball,,Square Drive,2,
,Lord's,ODI,England,Stuart Broad,Right,21.4,Fast,Full Ball,,On Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,21.5,Fast,Good Length,,Cover Drive,1,
,Lord's,ODI,England,Ravi Bopara,Right,22.1,Fast,Good Length,,On Drive,0,
,Lord's,ODI,England,Ravi Bopara,Right,22.2,Fast,Short Ball,,Flick,2,
,Lord's,ODI,England,Ravi Bopara,Right,22.3,Fast,Good Length,,Forward Defence,0,
,Lord's,ODI,England,Ravi Bopara,Right,22.4,Fast,Full Ball,,On Drive,0,
,Lord's,ODI,England,Ravi Bopara,Right,22.5,Fast,Good Length,,Square Drive,1,
,Lord's,ODI,England,Stuart Broad,Right,23.1,Fast,Full Ball,,Forward Defence,0,
,Lord's,ODI,England,Stuart Broad,Right,23.2,Fast,Full Ball,,On Drive,0,
,Lord's,ODI,England,Stuart Broad,Right,23.3,Fast,Good Length,,Flick,1,
,Lord's,ODI,England,James Anderson,Right,24.1,Fast,Full Ball,,Cover Drive,1,
,Lord's,ODI,England,James Anderson,Right,24.4,Fast,Good Length,,Forward Defence,0,
,Lord's,ODI,England,James Anderson,Right,24.5,Fast,Full Ball,,Cover Drive,0,
,Lord's,ODI,England,James Anderson,Right,24.6,Fast,Good Length,,Flick,1,
,Lord's,ODI,England,Graeme Swann,Right,25.1,Spin,Off Spin,,Flick,0,
,Lord's,ODI,England,Graeme Swann,Right,25.2,Spin,Off Spin,89.9,Square Drive,W,(Caught)
"16 September, 2011",Cardiff,ODI,England,Graeme Swann,Right,15.5,Spin,Off Spin,,Font Foot Defence,0,
,Cardiff,ODI,England,Graeme Swann,Right,15.6,Spin,Off Spin,86.8,Straight Drive,0,
,Cardiff,ODI,England,Jade Dernbach,Right,16.6,Fast,Short Ball,,Square Drive,1,
,Cardiff,ODI,England,Graeme Swann,Right,17.1,Spin,Off Spin,,Back Foot Defence,0,
,Cardiff,ODI,England,Graeme Swann,Right,17.2,Spin,Off Spin,,Straight Drive,0,
,Cardiff,ODI,England,Graeme Swann,Right,17.3,Spin,Off Spin,86.5,Flick,4,
,Cardiff,ODI,England,Graeme Swann,Right,17.4,Spin,Off Spin,,Paddle Sweep,0,
,Cardiff,ODI,England,Graeme Swann,Right,17.5,Spin,Off Spin,,On Drive,1,
,Cardiff,ODI,England,Jade Dernbach,Right,18.1,Fast,Good Length,,Off Drive,0,
,Cardiff,ODI,England,Jade Dernbach,Right,18.2,Fast,Short Ball,,Square Drive,1,
